country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-08-07 11:00:00,14.465052,78.824187,NH3,12.0,17.0,15.0
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-08-07 11:00:00,14.465052,78.824187,CO,11.0,24.0,15.0
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",2026-08-07 11:00:00,15.83411,78.028546,NH3,6.0,6.0,6.0
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",2026-08-07 11:00:00,15.83411,78.028546,OZONE,13.0,23.0,16.0
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",2026-08-07 11:00:00,16.186555,81.13219,PM2.5,48.0,73.0,56.0
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",2026-08-07 11:00:00,16.186555,81.13219,SO2,12.0,20.0,15.0
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB",2026-08-07 11:00:00,14.438164,79.966814,SO2,6.0,16.0,13.0
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-08-07 11:00:00,16.9872867,81.7363176,PM2.5,18.0,54.0,33.0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-08-07 11:00:00,26.1209,85.3647,PM2.5,38.0,65.0,46.0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-08-07 11:00:00,26.1209,85.3647,SO2,4.0,8.0,5.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-08-07 11:00:00,26.11442,85.39813,PM10,27.0,64.0,43.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-08-07 11:00:00,26.11442,85.39813,NH3,6.0,10.0,7.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-08-07 11:00:00,26.1403345,85.3650192,SO2,0.0,20.0,10.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-08-07 11:00:00,25.610369,85.132568,PM2.5,38.0,89.0,55.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-08-07 11:00:00,25.610369,85.132568,OZONE,59.0,60.0,60.0
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-08-07 11:00:00,25.599486,85.113666,PM2.5,16.0,45.0,22.0
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-08-07 11:00:00,25.599486,85.113666,NH3,2.0,3.0,3.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-08-07 11:00:00,25.592539,85.227158,NH3,6.0,7.0,6.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-08-07 11:00:00,25.592539,85.227158,CO,36.0,61.0,49.0
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-08-07 11:00:00,26.2271665,84.3570427,NO2,2.0,2.0,2.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-08-07 11:00:00,30.735567,76.775714,PM2.5,12.0,47.0,29.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-08-07 11:00:00,30.735567,76.775714,SO2,3.0,5.0,4.0
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2026-08-07 11:00:00,30.719859,76.738637,CO,35.0,48.0,42.0
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2026-08-07 11:00:00,21.194815,81.31477,NH3,3.0,4.0,3.0
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2026-08-07 11:00:00,21.194815,81.31477,SO2,10.0,12.0,10.0
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-08-07 11:00:00,22.118125,83.140608,PM2.5,26.0,51.0,39.0
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-08-07 11:00:00,13.67,79.35,OZONE,12.0,14.0,12.0
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-08-07 11:00:00,16.509717,80.612222,PM10,56.0,95.0,77.0
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-08-07 11:00:00,16.509717,80.612222,SO2,11.0,16.0,13.0
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-08-07 11:00:00,16.536107,80.594233,NH3,4.0,7.0,5.0
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-08-07 11:00:00,16.536107,80.594233,CO,32.0,34.0,33.0
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-08-07 11:00:00,16.486692,80.699436,NH3,4.0,5.0,4.0
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-08-07 11:00:00,16.554731,80.64911,PM2.5,49.0,65.0,52.0
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-08-07 11:00:00,17.72,83.3,PM10,88.0,181.0,135.0
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-08-07 11:00:00,25.42742023,86.13886079,OZONE,39.0,42.0,41.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-08-07 11:00:00,26.80365,84.51954,CO,32.0,32.0,32.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-08-07 11:00:00,25.265194,87.012947,NO2,5.0,9.0,8.0
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-08-07 11:00:00,25.204762,85.51496,OZONE,2.0,2.0,2.0
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-08-07 11:00:00,25.56752,83.966379,CO,21.0,28.0,25.0
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-08-07 11:00:00,25.56752,83.966379,OZONE,1.0,23.0,14.0
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-08-07 11:00:00,25.596727,85.085624,NH3,8.0,9.0,9.0
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-08-07 11:00:00,25.366336,87.117468,PM2.5,48.0,77.0,58.0
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-08-07 11:00:00,25.366336,87.117468,SO2,15.0,17.0,16.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-08-07 11:00:00,25.0328,85.41948,NH3,3.0,3.0,3.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-08-07 11:00:00,25.0328,85.41948,SO2,2.0,3.0,3.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-08-07 11:00:00,25.0328,85.41948,CO,33.0,48.0,41.0
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-08-07 11:00:00,25.892357,86.590325,CO,36.0,38.0,37.0
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-08-07 11:00:00,25.859655,85.77944,PM10,9.0,147.0,42.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-08-07 11:00:00,26.349082,92.68449,NO2,1.0,1.0,1.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-08-07 11:00:00,26.987634,94.636574,NO2,8.0,12.0,10.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-08-07 11:00:00,26.987634,94.636574,SO2,7.0,9.0,8.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-08-07 11:00:00,26.146529,87.454184,NO2,9.0,18.0,13.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-08-07 11:00:00,26.146529,87.454184,CO,6.0,64.0,31.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-08-07 11:00:00,25.5626095,84.663264,NH3,2.0,2.0,2.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-08-07 11:00:00,25.5626095,84.663264,CO,47.0,60.0,53.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-08-07 11:00:00,25.5626095,84.663264,OZONE,5.0,27.0,11.0
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-08-07 11:00:00,27.103358,93.679645,PM2.5,1.0,26.0,11.0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-08-07 11:00:00,26.10887,91.589544,CO,23.0,37.0,27.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-08-07 11:00:00,26.2028636,91.70046436,PM10,5.0,33.0,15.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-08-07 11:00:00,26.2028636,91.70046436,NO2,1.0,3.0,2.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-08-07 11:00:00,26.2028636,91.70046436,NH3,5.0,5.0,5.0
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-08-07 11:00:00,16.5150833,80.5181667,NO2,11.0,35.0,16.0
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-08-07 11:00:00,14.675886,77.593027,SO2,13.0,18.0,15.0
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-08-07 11:00:00,16.711754,81.092095,PM2.5,39.0,62.0,50.0
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-08-07 11:00:00,16.711754,81.092095,NO2,9.0,22.0,14.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-08-07 11:00:00,24.762518,84.982348,NH3,5.0,8.0,6.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-08-07 11:00:00,22.348441,82.549611,NO2,5.0,8.0,6.0
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-08-07 11:00:00,22.368195,82.746431,SO2,2.0,8.0,5.0
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-08-07 11:00:00,22.12665,83.483212,PM10,16.0,50.0,37.0
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-08-07 11:00:00,22.12665,83.483212,CO,16.0,21.0,18.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-08-07 11:00:00,22.1910172,83.5197009,PM2.5,4.0,27.0,13.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-08-07 11:00:00,22.1910172,83.5197009,NO2,11.0,53.0,25.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-08-07 11:00:00,22.1910172,83.5197009,OZONE,47.0,134.0,102.0
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-08-07 11:00:00,21.371751,81.664929,PM10,5.0,38.0,20.0
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-08-07 11:00:00,21.371751,81.664929,SO2,0.0,16.0,3.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2026-08-07 11:00:00,21.258815,81.578979,PM10,7.0,28.0,15.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2026-08-07 11:00:00,21.258815,81.578979,NO2,1.0,5.0,3.0
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-08-07 11:00:00,21.237755,81.705301,PM2.5,1.0,10.0,6.0
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-08-07 11:00:00,21.237755,81.705301,SO2,2.0,8.0,6.0
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-08-07 11:00:00,22.06631475,83.33820077,PM10,63.0,99.0,80.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-08-07 11:00:00,28.493624,77.201159,OZONE,6.0,8.0,7.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-08-07 11:00:00,28.623763,77.287209,CO,28.0,42.0,35.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-08-07 11:00:00,28.815329,77.15301,NO2,11.0,38.0,22.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-08-07 11:00:00,28.6811736,77.3025234,OZONE,21.0,27.0,24.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-08-07 11:00:00,28.647622,77.315809,NO2,12.0,114.0,41.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-08-07 11:00:00,28.54246,77.191651,CO,47.0,58.0,51.0
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",2026-08-07 11:00:00,28.62181,77.1944633,SO2,1.0,2.0,1.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-07 11:00:00,28.628624,77.24106,PM2.5,22.0,96.0,61.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-08-07 11:00:00,28.628624,77.24106,NH3,3.0,6.0,4.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",2026-08-07 11:00:00,28.63611,77.173332,PM2.5,5.0,74.0,37.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",2026-08-07 11:00:00,28.63611,77.173332,PM10,3.0,106.0,49.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2026-08-07 11:00:00,28.60909,77.0325413,CO,29.0,61.0,46.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-07 11:00:00,28.695381,77.181665,PM10,19.0,119.0,56.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-08-07 11:00:00,28.695381,77.181665,SO2,7.0,14.0,10.0
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-08-07 11:00:00,28.6514781,77.1473105,NO2,23.0,73.0,44.0
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",2026-08-07 11:00:00,28.6573814,77.1585447,CO,79.0,100.0,85.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2026-08-07 11:00:00,28.636429,77.201067,NO2,1.0,13.0,3.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2026-08-07 11:00:00,28.636429,77.201067,OZONE,4.0,8.0,5.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2026-08-07 11:00:00,28.684678,77.076574,NH3,7.0,13.0,10.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-08-07 11:00:00,28.699793,77.165453,NO2,28.0,67.0,44.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-08-07 11:00:00,28.611281,77.237738,NH3,8.0,16.0,11.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-08-07 11:00:00,28.611281,77.237738,SO2,3.0,11.0,6.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-08-07 11:00:00,28.710508,77.249485,SO2,0.0,17.0,10.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-08-07 11:00:00,28.5627763,77.1180053,OZONE,29.0,60.0,40.0
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-08-07 11:00:00,28.56789,77.250515,SO2,19.0,24.0,20.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-08-07 11:00:00,28.699793,77.165453,SO2,7.0,13.0,10.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-07 11:00:00,28.498571,77.26484,NO2,7.0,51.0,27.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-08-07 11:00:00,28.498571,77.26484,CO,24.0,33.0,28.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-07 11:00:00,28.615828,77.271992,PM10,31.0,90.0,60.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-08-07 11:00:00,28.615828,77.271992,SO2,10.0,19.0,11.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-08-07 11:00:00,28.563262,77.186937,PM2.5,2.0,77.0,46.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-08-07 11:00:00,28.7500499,77.1112615,NO2,1.0,27.0,15.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-08-07 11:00:00,28.5504249,77.2159377,PM2.5,38.0,161.0,69.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-08-07 11:00:00,28.5504249,77.2159377,NO2,1.0,29.0,8.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-08-07 11:00:00,28.531346,77.190156,CO,32.0,57.0,45.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-07 11:00:00,28.540721,77.168544,PM10,22.0,110.0,59.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-07 11:00:00,28.540721,77.168544,NO2,15.0,64.0,37.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-08-07 11:00:00,28.540721,77.168544,CO,26.0,49.0,35.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2026-08-07 11:00:00,28.570173,76.933762,PM2.5,2.0,160.0,47.0
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-08-07 11:00:00,28.674045,77.131023,CO,35.0,51.0,41.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-08-07 11:00:00,23.221714,72.654328,SO2,3.0,4.0,4.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-08-07 11:00:00,23.221714,72.654328,CO,12.0,14.0,13.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",2026-08-07 11:00:00,23.163798,72.677768,PM2.5,17.0,59.0,37.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",2026-08-07 11:00:00,23.163798,72.677768,PM10,22.0,80.0,45.0
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-08-07 11:00:00,21.217779,72.834787,CO,37.0,49.0,41.0
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-08-07 11:00:00,21.217779,72.834787,OZONE,4.0,5.0,5.0
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-08-07 11:00:00,22.320153,73.216285,PM10,30.0,90.0,64.0
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-08-07 11:00:00,22.320153,73.216285,SO2,5.0,8.0,6.0
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-08-07 11:00:00,22.320153,73.216285,OZONE,3.0,4.0,3.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2026-08-07 11:00:00,20.362421,72.918013,OZONE,4.0,8.0,6.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-08-07 11:00:00,22.969611,72.6435,NO2,12.0,55.0,35.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-08-07 11:00:00,22.969611,72.6435,SO2,8.0,35.0,20.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2026-08-07 11:00:00,28.4501238,77.0263051,NO2,4.0,29.0,14.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2026-08-07 11:00:00,28.4501238,77.0263051,OZONE,2.0,4.0,3.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",2026-08-07 11:00:00,28.4275,77.1465,NH3,9.0,20.0,14.0
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-08-07 11:00:00,29.307814,76.337619,PM2.5,28.0,113.0,55.0
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-08-07 11:00:00,29.8006,76.4155,PM2.5,28.0,56.0,35.0
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-08-07 11:00:00,29.6953,77.0027,NO2,9.0,23.0,15.0
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-08-07 11:00:00,29.966942,76.875879,OZONE,27.0,69.0,46.0
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-08-07 11:00:00,27.9002,76.9938,PM10,75.0,85.0,79.0
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-08-07 11:00:00,27.9002,76.9938,CO,32.0,33.0,33.0
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2026-08-07 11:00:00,28.1485564,77.3320667,CO,20.0,59.0,33.0
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2026-08-07 11:00:00,28.3153,76.9143,NH3,6.0,27.0,13.0
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",2026-08-07 11:00:00,30.7057778,76.85318056,OZONE,18.0,25.0,22.0
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2026-08-07 11:00:00,28.52123,76.37138,SO2,9.0,12.0,11.0
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-08-07 11:00:00,29.5364,75.0158,SO2,4.0,34.0,24.0
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-08-07 11:00:00,30.1480566,77.2893471,NO2,43.0,54.0,47.0
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-08-07 11:00:00,30.1480566,77.2893471,SO2,10.0,15.0,12.0
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-08-07 11:00:00,28.39072,77.30059,NH3,10.0,12.0,11.0
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-08-07 11:00:00,28.39072,77.30059,OZONE,14.0,14.0,14.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",2026-08-07 11:00:00,28.376058,77.315741,OZONE,25.0,25.0,25.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2026-08-07 11:00:00,28.4417,77.3217,CO,36.0,51.0,44.0
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-08-07 11:00:00,29.503664,75.467934,CO,45.0,49.0,47.0
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-08-07 11:00:00,28.4227,77.0667,NH3,8.0,22.0,13.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",2026-08-07 11:00:00,28.422681,77.148944,PM10,11.0,80.0,49.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-07 11:00:00,28.73282,77.170633,PM2.5,7.0,173.0,73.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-07 11:00:00,28.73282,77.170633,NH3,2.0,9.0,7.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-08-07 11:00:00,23.107969,72.574648,NH3,2.0,8.0,5.0
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-08-07 11:00:00,23.020509,72.579261,PM10,47.0,111.0,78.0
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-08-07 11:00:00,23.023389,72.515201,PM2.5,21.0,76.0,47.0
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-08-07 11:00:00,23.023389,72.515201,NO2,16.0,22.0,18.0
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-08-07 11:00:00,23.023389,72.515201,OZONE,7.0,20.0,13.0
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",2026-08-07 11:00:00,30.379589,76.778328,NO2,20.0,49.0,29.0
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-08-07 11:00:00,28.6701,76.9254,NO2,11.0,18.0,15.0
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-08-07 11:00:00,28.6701,76.9254,SO2,6.0,8.0,6.0
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2026-08-07 11:00:00,28.3419248,77.319699,PM10,49.0,297.0,153.0
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2026-08-07 11:00:00,28.3419248,77.319699,CO,49.0,62.0,55.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-08-07 11:00:00,28.806223,76.141105,PM2.5,131.0,151.0,139.0
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-08-07 11:00:00,23.076793,72.627874,PM10,29.0,105.0,66.0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2026-08-07 11:00:00,23.041137,72.456691,OZONE,2.0,12.0,5.0
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",2026-08-07 11:00:00,21.755417,72.139056,PM2.5,25.0,57.0,42.0
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",2026-08-07 11:00:00,21.755417,72.139056,SO2,6.0,7.0,7.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",2026-08-07 11:00:00,23.243639,72.68994,NH3,1.0,3.0,2.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-08-07 11:00:00,28.530785,77.271255,PM2.5,13.0,80.0,49.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-08-07 11:00:00,28.530785,77.271255,SO2,8.0,12.0,10.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-08-07 11:00:00,28.530785,77.271255,CO,26.0,34.0,31.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-08-07 11:00:00,28.732528,77.11992,PM2.5,12.0,127.0,62.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-08-07 11:00:00,28.732528,77.11992,PM10,14.0,222.0,64.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-08-07 11:00:00,28.732528,77.11992,OZONE,2.0,3.0,3.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2026-08-07 11:00:00,28.672342,77.31526,CO,28.0,36.0,32.0
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-08-07 11:00:00,23.002657,72.591912,SO2,4.0,38.0,21.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-08-07 11:00:00,23.016834,72.625775,PM10,37.0,116.0,80.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-08-07 11:00:00,23.016834,72.625775,NH3,4.0,11.0,8.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-08-07 11:00:00,22.977134,72.553024,NO2,4.0,20.0,8.0
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2026-08-07 11:00:00,14.816666,74.141003,CO,43.0,43.0,43.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-08-07 11:00:00,15.34763,76.181767,SO2,9.0,20.0,15.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-08-07 11:00:00,15.34763,76.181767,CO,17.0,32.0,22.0
